"","treatment","age","gender","ethnicity","ethnicity_akan","ethnicity_ewe","ethnicity_ga","higheducation","employed","tmonthlyincome","log_tmonthlyincome","church_daily","church_weekly","pray_multiple","revival","wave","church_name_raw","church_name_grouped","Dchurch1","Dchurch2","Dchurch3","Dchurch4","Dchurch5","Dchurch6","Dchurch7","Dchurch8","Dchurch9","Dchurch10","choice_keep_church","choice_keep_thanks","choice_keep_street","Tinsurance","Tinsuranceinfo","Tnoinsurance"
"345","Insurance",29,"Male","Ewe",0,1,0,"0","1",1100,7.00306558609009,"0","1","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,0.454545454545455,0.0909090909090909,1,"1","0","0"
"346","Insurance",31,"Female","Akan",1,0,0,"0","1",380,5.94017124176025,"0","1","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,0.363636363636364,0.545454545454545,0.545454545454545,"1","0","0"
"347","Insurance",32,"Male","Akan",1,0,0,"1","1",950,6.85646200180054,"0","1","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,0.727272727272727,0.545454545454545,1,"1","0","0"
"348","Insurance",64,"Female","Ga Adangbe",0,0,1,"0","0",175,5.16478586196899,"0","1","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,0.454545454545455,0.0909090909090909,0.454545454545455,"1","0","0"
"349","Insurance information",52,"Female","Akan",1,0,0,"0","1",70,4.24849510192871,"1","1","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,0.272727272727273,0.272727272727273,0.272727272727273,"0","1","0"
"350","Insurance information",25,"Male","Other",0,0,0,"0","0",500,6.21460819244385,"0","1","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,0.181818181818182,0.181818181818182,0.181818181818182,"0","1","0"
"351","Insurance information",24,"Male","Ewe",0,1,0,"1","1",650,6.47697257995605,"1","1","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,0.545454545454545,0.363636363636364,0.272727272727273,"0","1","0"
"352","Insurance information",41,"Female","Ewe",0,1,0,"0","0",140,4.94164228439331,"0","1","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,0.0909090909090909,0,0,"0","1","0"
"353","Insurance information",31,"Male","Akan",1,0,0,"0","1",550,6.30991840362549,"0","1","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,0.545454545454545,0.545454545454545,0.545454545454545,"0","1","0"
"354","Insurance information",26,"Male","Akan",1,0,0,"0","0",110,4.70048046112061,"0","0","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,0.272727272727273,0.454545454545455,0.636363636363636,"0","1","0"
"355","Insurance information",51,"Male","Ewe",0,1,0,"0","1",68,4.21950769424438,"0","1","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,0.545454545454545,1,1,"0","1","0"
"356","Insurance information",29,"Female","Akan",1,0,0,"0","0",380,5.94017124176025,"0","1","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,0.545454545454545,0.545454545454545,0.727272727272727,"0","1","0"
"357","Insurance information",29,"Male","Other",0,0,0,"0","0",30,3.40119743347168,"0","1","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,0.545454545454545,0.545454545454545,0.545454545454545,"0","1","0"
"358","Insurance information",28,"Female","Akan",1,0,0,"0","1",500,6.21460819244385,"0","0","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,0.454545454545455,0.454545454545455,0.636363636363636,"0","1","0"
"359","Insurance",21,"Male","Other",0,0,0,"1","0",180,5.19295692443848,"0","1","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,0.272727272727273,0.727272727272727,0.272727272727273,"1","0","0"
"360","Insurance",44,"Male","Akan",1,0,0,"1","1",900,6.80239486694336,"0","1","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,0.545454545454545,0.272727272727273,0.363636363636364,"1","0","0"
"361","Insurance",20,"Male","Akan",1,0,0,"0","0",68,4.21950769424438,"0","1","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,0.363636363636364,0,0,"1","0","0"
"362","Insurance",44,"Male","Akan",1,0,0,"0","1",275,5.61677122116089,"0","1","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,1,1,1,"1","0","0"
"363","Insurance",47,"Female","Akan",1,0,0,"0","0",180,5.19295692443848,"0","1","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,1,0.363636363636364,0.272727272727273,"1","0","0"
"364","Insurance",24,"Female","Akan",1,0,0,"0","1",220,5.39362764358521,"0","1","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,0.454545454545455,0.454545454545455,0.454545454545455,"1","0","0"
"365","Insurance",30,"Female","Ewe",0,1,0,"0","1",68,4.21950769424438,"0","1","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,0.363636363636364,0.545454545454545,0.545454545454545,"1","0","0"
"366","Insurance",44,"Female","Akan",1,0,0,"0","1",180,5.19295692443848,"0","0","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,0.545454545454545,0.545454545454545,0.545454545454545,"1","0","0"
"367","Insurance",22,"Male","Akan",1,0,0,"0","0",70,4.24849510192871,"0","1","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,0,0.545454545454545,0.545454545454545,"1","0","0"
"368","Insurance",21,"Female","Other",0,0,0,"0","0",68,4.21950769424438,"0","1","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,0.454545454545455,0.545454545454545,0.454545454545455,"1","0","0"
"369","Insurance",26,"Female","Ga Adangbe",0,0,1,"0","1",180,5.19295692443848,"0","1","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,0.272727272727273,0.454545454545455,0.181818181818182,"1","0","0"
"370","Insurance",46,"Female","Ga Adangbe",0,0,1,"1","1",550,6.30991840362549,"0","1","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,0.636363636363636,0.545454545454545,0.636363636363636,"1","0","0"
"371","Insurance",20,"Male","Akan",1,0,0,"0","0",25,3.21887588500977,"0","1","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,0.545454545454545,0.545454545454545,0.545454545454545,"1","0","0"
"372","Insurance",41,"Female","Ga Adangbe",0,0,1,"0","1",140,4.94164228439331,"0","1","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,0.181818181818182,0,0.0909090909090909,"1","0","0"
"373","Insurance",51,"Female","Akan",1,0,0,"0","1",500,6.21460819244385,"0","1","1","0","1","AoG Faith Chapel","AoG Faith Chapel",0,0,0,0,0,1,0,0,0,0,0.545454545454545,0.454545454545455,0.545454545454545,"1","0","0"
"374","Insurance information",22,"Male","Ewe",0,1,0,"0","0",75,4.31748819351196,"0","1","1","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0.363636363636364,0.545454545454545,0.818181818181818,"0","1","0"
"375","Insurance",20,"Male","Akan",1,0,0,"0","0",175,5.16478586196899,"0","1","1","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0.545454545454545,0.272727272727273,0.636363636363636,"1","0","0"
"376","Insurance",26,"Male","Other",0,0,0,"1","0",175,5.16478586196899,"0","1","1","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0.545454545454545,0.545454545454545,0.545454545454545,"1","0","0"
"377","Insurance",26,"Male","Akan",1,0,0,"1","1",425,6.05208921432495,"0","1","1","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0.636363636363636,0.818181818181818,0.818181818181818,"1","0","0"
"378","Insurance",23,"Male","Akan",1,0,0,"1","0",75,4.31748819351196,"0","1","0","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0,0,0,"1","0","0"
"379","Insurance",43,"Female","Akan",1,0,0,"1","1",950,6.85646200180054,"0","1","1","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0,0,0,"1","0","0"
"380","Insurance",42,"Female","Ga Adangbe",0,0,1,"0","0",68,4.21950769424438,"0","1","1","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0,0.454545454545455,0.0909090909090909,"1","0","0"
"381","Insurance",26,"Male","Ewe",0,1,0,"1","0",275,5.61677122116089,"0","1","0","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0.545454545454545,0.909090909090909,0.818181818181818,"1","0","0"
"382","Insurance",49,"Female","Ewe",0,1,0,"0","1",175,5.16478586196899,"0","1","1","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0.545454545454545,0.545454545454545,0.545454545454545,"1","0","0"
"383","Insurance",26,"Male","Other",0,0,0,"1","0",425,6.05208921432495,"0","1","1","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0.363636363636364,0.363636363636364,0.454545454545455,"1","0","0"
"384","Insurance",39,"Female","Akan",1,0,0,"0","1",140,4.94164228439331,"0","1","1","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0.909090909090909,1,0.727272727272727,"1","0","0"
"385","Insurance",43,"Male","Akan",1,0,0,"0","0",180,5.19295692443848,"0","1","1","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0.636363636363636,0.818181818181818,0.636363636363636,"1","0","0"
"386","Insurance information",23,"Female","Akan",1,0,0,"1","0",68,4.21950769424438,"0","1","1","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0.545454545454545,0.545454545454545,0.636363636363636,"0","1","0"
"387","Insurance information",19,"Male","Akan",1,0,0,"0","0",70,4.24849510192871,"0","1","1","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0.181818181818182,0.0909090909090909,0.181818181818182,"0","1","0"
"388","Insurance information",31,"Female","Akan",1,0,0,"0","1",68,4.21950769424438,"0","1","1","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0.181818181818182,0.181818181818182,0.181818181818182,"0","1","0"
"389","Insurance information",24,"Female","Other",0,0,0,"0","1",180,5.19295692443848,"0","1","1","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0.454545454545455,0.181818181818182,0.454545454545455,"0","1","0"
"390","Insurance information",19,"Female","Ga Adangbe",0,0,1,"0","0",68,4.21950769424438,"0","1","0","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0.0909090909090909,0.181818181818182,0,"0","1","0"
"391","Insurance",39,"Male","Ewe",0,1,0,"1","1",950,6.85646200180054,"1","1","1","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0.454545454545455,0.454545454545455,0.545454545454545,"1","0","0"
"392","Insurance",25,"Female","Other",0,0,0,"0","1",75,4.31748819351196,"0","1","1","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0.545454545454545,0.545454545454545,0.545454545454545,"1","0","0"
"393","Insurance",26,"Male","Other",0,0,0,"1","0",375,5.92692613601685,"0","1","0","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0.545454545454545,0.454545454545455,0.363636363636364,"1","0","0"
"394","Insurance",64,"Male","Ga Adangbe",0,0,1,"1","1",175,5.16478586196899,"0","1","0","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0.363636363636364,0.363636363636364,0.636363636363636,"1","0","0"
"395","Insurance",59,"Female","Akan",1,0,0,"0","0",375,5.92692613601685,"0","1","1","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0.272727272727273,0.272727272727273,0.272727272727273,"1","0","0"
"396","Insurance",33,"Male","Ga Adangbe",0,0,1,"1","0",140,4.94164228439331,"0","1","1","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0.454545454545455,0.454545454545455,0.454545454545455,"1","0","0"
"397","Insurance",33,"Female","Akan",1,0,0,"0","1",68,4.21950769424438,"0","1","1","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0,0.545454545454545,1,"1","0","0"
"398","Insurance",62,"Male","Ga Adangbe",0,0,1,"1","1",1050,6.95654535293579,"0","1","1","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0.181818181818182,0.181818181818182,0.181818181818182,"1","0","0"
"399","Insurance",28,"Female","Akan",1,0,0,"1","1",375,5.92692613601685,"0","1","1","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0.454545454545455,0.181818181818182,0.272727272727273,"1","0","0"
"400","Insurance",39,"Male","Other",0,0,0,"0","0",1300,7.17011976242065,"0","1","1","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0.545454545454545,0.545454545454545,0.454545454545455,"1","0","0"
"401","Insurance",26,"Male","Akan",1,0,0,"1","1",380,5.94017124176025,"0","1","1","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,"1","0","0"
"402","Insurance information",32,"Female","Akan",1,0,0,"0","1",180,5.19295692443848,"1","1","1","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0.545454545454545,0.545454545454545,0.454545454545455,"0","1","0"
"403","Insurance information",47,"Male","Ewe",0,1,0,"1","1",1050,6.95654535293579,"0","1","1","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0.181818181818182,0,0.0909090909090909,"0","1","0"
"404","Insurance information",54,"Male","Akan",1,0,0,"0","1",475,6.16331481933594,"0","1","1","0","1","AoG Abundant Life","AoG Abundant Life",0,0,0,0,0,0,1,0,0,0,0.363636363636364,0.363636363636364,0.636363636363636,"0","1","0"
"405","Insurance",25,"Male","Ga Adangbe",0,0,1,"0","1",267.650644143753,5.58968256350099,"0","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.473684210526316,0.631578947368421,0.473684210526316,"1","0","0"
"406","Insurance information",20,"Female","Ga Adangbe",0,0,1,"0","0",47.2324666136034,3.85508150811289,"0","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.736842105263158,0.736842105263158,0.210526315789474,"0","1","0"
"407","Insurance information",52,"Female","Akan",1,0,0,"1","1",661.254532590448,6.49413883772814,"0","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0,0.736842105263158,0.526315789473684,"0","1","0"
"408","Insurance information",40,"Female","Other",0,0,0,"0","1",299.138955219488,5.70090819861122,"0","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.526315789473684,0.526315789473684,0.526315789473684,"0","1","0"
"409","Insurance",25,"Male","Akan",1,0,0,"0","1",299.138955219488,5.70090819861122,"0","1","0","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.105263157894737,0.263157894736842,0.210526315789474,"1","0","0"
"410","Insurance information",50,"Female","Akan",1,0,0,"0","1",236.162333068017,5.46451942054699,"0","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.210526315789474,0.473684210526316,0.473684210526316,"0","1","0"
"411","Insurance information",34,"Female","Akan",1,0,0,"0","1",173.185710916546,5.15436449224315,"0","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.526315789473684,0.526315789473684,0.526315789473684,"0","1","0"
"412","Insurance information",27,"Male","Ewe",0,1,0,"1","1",409.348043984563,6.01456575746626,"0","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.473684210526316,0.473684210526316,0.473684210526316,"0","1","0"
"413","Insurance",58,"Male","Akan",1,0,0,"0","1",409.348043984563,6.01456575746626,"0","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.526315789473684,0.736842105263158,0.736842105263158,"1","0","0"
"414","Insurance",26,"Male","Ewe",0,1,0,"1","0",0,0,"0","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.526315789473684,0.368421052631579,0.263157894736842,"1","0","0"
"415","Insurance",30,"Female","Other",0,0,0,"1","1",409.348043984563,6.01456575746626,"0","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.263157894736842,0,0,"1","0","0"
"416","Insurance information",20,"Female","Akan",1,0,0,"0","0",0,0,"0","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.473684210526316,0.473684210526316,0.526315789473684,"0","1","0"
"417","Insurance information",21,"Female","Akan",1,0,0,"0","1",267.650644143753,5.58968256350099,"0","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.736842105263158,0.736842105263158,1,"0","1","0"
"418","Insurance",45,"Female","Akan",1,0,0,"0","1",173.185710916546,5.15436449224315,"0","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.210526315789474,0.315789473684211,0,"1","0","0"
"419","Insurance information",55,"Female","Akan",1,0,0,"0","0",0,0,"0","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.526315789473684,0.631578947368421,0.684210526315789,"0","1","0"
"420","Insurance",48,"Male","Akan",1,0,0,"0","1",661.254532590448,6.49413883772814,"0","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.473684210526316,0.473684210526316,0.473684210526316,"1","0","0"
"421","Insurance",25,"Male","Akan",1,0,0,"0","0",0,0,"0","1","0","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0,0,0,"1","0","0"
"422","Insurance information",65,"Female","Ewe",0,1,0,"0","0",110.209088765075,4.70237936850009,"0","1","0","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.473684210526316,0.526315789473684,0.526315789473684,"0","1","0"
"423","Insurance information",45,"Female","Ewe",0,1,0,"0","1",47.2324666136034,3.85508150811289,"0","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.473684210526316,1,0.526315789473684,"0","1","0"
"424","Insurance",29,"Male","Akan",1,0,0,"0","1",204.674021992282,5.32141857690631,"0","1","0","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.473684210526316,0.421052631578947,0.473684210526316,"1","0","0"
"425","Insurance information",35,"Female","Ewe",0,1,0,"1","1",78.7207776893391,4.36590713187888,"0","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.473684210526316,0.473684210526316,0.473684210526316,"0","1","0"
"426","Insurance information",59,"Female","Ga Adangbe",0,0,1,"0","0",236.162333068017,5.46451942054699,"0","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.210526315789474,0.263157894736842,0.263157894736842,"0","1","0"
"427","Insurance",23,"Male","Ewe",0,1,0,"1","0",204.674021992282,5.32141857690631,"1","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0,0,0,"1","0","0"
"428","Insurance",21,"Male","Akan",1,0,0,"0","0",346.371421833092,5.84751167280309,"0","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.736842105263158,0.736842105263158,0.526315789473684,"1","0","0"
"429","Insurance information",27,"Male","Ewe",0,1,0,"0","1",598.277910438977,6.39405537917116,"0","1","0","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.263157894736842,0.315789473684211,0.157894736842105,"0","1","0"
"430","Insurance information",28,"Male","Akan",1,0,0,"0","1",409.348043984563,6.01456575746626,"0","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.473684210526316,0.473684210526316,0.263157894736842,"0","1","0"
"431","Insurance information",27,"Male","Ewe",0,1,0,"1","0",0,0,"0","1","0","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.526315789473684,0.473684210526316,0.526315789473684,"0","1","0"
"432","Insurance information",58,"Female","Akan",1,0,0,"0","1",661.254532590448,6.49413883772814,"0","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.473684210526316,0,0,"0","1","0"
"433","Insurance information",54,"Female","Ga Adangbe",0,0,1,"0","1",598.277910438977,6.39405537917116,"0","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.473684210526316,0.526315789473684,0.473684210526316,"0","1","0"
"434","Insurance",69,"Female","Ga Adangbe",0,0,1,"1","0",598.277910438977,6.39405537917116,"0","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0,1,0,"1","0","0"
"435","Insurance",23,"Male","Akan",1,0,0,"0","0",173.185710916546,5.15436449224315,"0","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,1,0.789473684210526,0.421052631578947,"1","0","0"
"436","Insurance information",56,"Male","Akan",1,0,0,"0","1",661.254532590448,6.49413883772814,"0","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0,0.263157894736842,0,"0","1","0"
"437","Insurance information",47,"Female","Akan",1,0,0,"0","1",299.138955219488,5.70090819861122,"0","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.736842105263158,0.736842105263158,0.473684210526316,"0","1","0"
"438","Insurance information",25,"Male","Akan",1,0,0,"1","1",598.277910438977,6.39405537917116,"0","1","0","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.473684210526316,0.368421052631579,0.473684210526316,"0","1","0"
"439","Insurance",27,"Female","Other",0,0,0,"1","1",409.348043984563,6.01456575746626,"0","1","1","0","2","AoG Maranatha","AoG Maranatha",0,0,0,0,0,0,0,1,0,0,0.526315789473684,0.526315789473684,0,"1","0","0"
"440","Insurance",34,"Female","Ewe",0,1,0,"0","1",220,5.39362764358521,"0","1","1","0","1","AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.363636363636364,0.727272727272727,0.818181818181818,"1","0","0"
"441","Insurance",44,"Female","Akan",1,0,0,"0","1",220,5.39362764358521,"0","1","1","0","1","AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.454545454545455,0.363636363636364,0.545454545454545,"1","0","0"
"442","Insurance information",31,"Male","Ewe",0,1,0,"1","1",175,5.16478586196899,"0","0","1","0","1","AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.545454545454545,0.545454545454545,0.545454545454545,"0","1","0"
"443","Insurance information",43,"Female","Akan",1,0,0,"0","1",175,5.16478586196899,"0","1","1","0","1","AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.545454545454545,0.545454545454545,0.454545454545455,"0","1","0"
"444","Insurance information",53,"Male","Ga Adangbe",0,0,1,"0","0",950,6.85646200180054,"0","1","1","0","1","AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,1,1,1,"0","1","0"
"445","Insurance information",26,"Male","Ga Adangbe",0,0,1,"1","0",180,5.19295692443848,"0","1","1","0","1","AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.454545454545455,0.0909090909090909,0.454545454545455,"0","1","0"
"446","Insurance information",34,"Male","Ewe",0,1,0,"0","1",300,5.70378255844116,"0","1","1","0","1","AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0,0,0.363636363636364,"0","1","0"
"447","Insurance information",24,"Female","Ewe",0,1,0,"0","0",68,4.21950769424438,"0","1","1","0","1","AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,1,1,1,"0","1","0"
"448","Insurance information",35,"Male","Ewe",0,1,0,"0","1",180,5.19295692443848,"0","1","1","0","1","AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.454545454545455,0.454545454545455,0.454545454545455,"0","1","0"
"449","Insurance",19,"Female","Akan",1,0,0,"0","0",140,4.94164228439331,"0","1","1","0","1","AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.272727272727273,0.181818181818182,0.272727272727273,"1","0","0"
"450","Insurance",21,"Female","Akan",1,0,0,"0","0",68,4.21950769424438,"0","1","1","0","1","AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.181818181818182,0,0.272727272727273,"1","0","0"
"451","Insurance",50,"Female","Akan",1,0,0,"0","1",175,5.16478586196899,"1","1","1","0","1","AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.818181818181818,0.545454545454545,0.727272727272727,"1","0","0"
"452","Insurance",43,"Female","Akan",1,0,0,"0","1",68,4.21950769424438,"0","1","1","0","1","AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.454545454545455,0.545454545454545,0.636363636363636,"1","0","0"
"453","Insurance",33,"Female","Akan",1,0,0,"0","1",325,5.78382539749146,"0","1","1","0","1","AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.363636363636364,0.454545454545455,0.454545454545455,"1","0","0"
"454","Insurance",29,"Male","Ewe",0,1,0,"0","0",180,5.19295692443848,"0","1","1","0","1","AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.545454545454545,0,1,"1","0","0"
"455","Insurance",31,"Female","Other",0,0,0,"0","0",175,5.16478586196899,"0","1","1","0","1","AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.181818181818182,0.181818181818182,0.181818181818182,"1","0","0"
"456","Insurance",21,"Female","Ewe",0,1,0,"0","0",70,4.24849510192871,"0","1","1","0","1","AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.181818181818182,0.181818181818182,0.181818181818182,"1","0","0"
"457","Insurance",29,"Female","Other",0,0,0,"0","1",110,4.70048046112061,"0","1","1","0","1","AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.181818181818182,0.454545454545455,0.454545454545455,"1","0","0"
"458","Insurance",32,"Female","Akan",1,0,0,"0","1",180,5.19295692443848,"0","1","0","0","1","AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.181818181818182,0.272727272727273,0.181818181818182,"1","0","0"
